Name TIC_ID Sector Author Exptime Magnitude Slope Slope2 Breakpoint
BD+20_307 91373945 17 SPOC 120 8.45172024 -2.461391571133233 -0.05860240583227645 2.12918049183018
BD+20_307 91373945 43 SPOC 120 8.45172024 -1.306421473519737 0.003859471146123734 2.183018738672324
BD+20_307 91373945 42 SPOC 120 8.45172024 -1.8461436168638987 -0.03889669150782172 2.0263991987023657
BD+20_307 91373945 71 SPOC 120 8.45172024 -1.1993812917106161 -0.04334959456913474 2.5361526718677427
BD+20_307 91373945 70 SPOC 120 8.45172024 -1.516307365341438 -0.01618931962795535 2.018356428000364
BD+20_307 91373945 17 TESS-SPOC 1800 8.45172024 -1.4446149906538683 0.21213281358797853 2.044557436800765
BD+20_307 91373945 42 TESS-SPOC 600 8.45172024 -1.0400584417965304 -0.21565149993252009 2.572981812073677
BD+20_307 91373945 43 TESS-SPOC 600 8.45172024 -2.409844268496446 -0.20564389835350488 1.7550490055483807
BD+20_307 91373945 70 TESS-SPOC 200 8.45172024 -1.6486671463919442 -0.003006516279042313 2.018456326490776
BD+20_307 91373945 71 TESS-SPOC 200 8.45172024 -1.709274890418778 -0.06069239611340191 2.019801461665706
EC_05365-4759 220616055 06 SPOC 120 15.86830044 0.006189739759602773 0.9113692156729342 3.5958159855673646
EC_05365-4759 220616055 05 SPOC 120 15.86830044 0.02955826608363264 0.06106299465431974 3.387193998005252
EC_05365-4759 220616055 33 SPOC 120 15.86830044 -0.05228119990381448 -0.05698778312694155 3.343218152946294
EC_05365-4759 220616055 32 SPOC 120 15.86830044 -0.011736372206490214 0.6876306481646839 3.5841188890744795
EC_05365-4759 220616055 31 SPOC 120 15.86830044 0.010866728497717519 0.1329481748503462 3.228688995286937
EC_05365-4759 220616055 87 SPOC 20 15.86830044 -1.0013692697151273 0.0020706521306265335 1.7556102083068372
EC_05365-4759 220616055 87 SPOC 120 15.86830044 -0.010484049300733997 -0.3651807941550373 3.576095070287262
EC_05365-4759 220616055 05 TESS-SPOC 1800 15.86830044 0.13773749956820242 -0.2602043624114522 2.1631589928900055
EC_05365-4759 220616055 06 TESS-SPOC 1800 15.86830044 0.20445115410882228 0.01465042126932575 1.9486434425688737
EC_05365-4759 220616055 33 TESS-SPOC 600 15.86830044 -0.0886890572851314 -0.23491816146634245 2.5911467740927194
EC_05365-4759 220616055 32 TESS-SPOC 600 15.86830044 -0.3445269635074065 -0.1025848957265373 1.9946329028172165
EC_05365-4759 220616055 31 TESS-SPOC 600 15.86830044 0.09711498755293674 0.3445964700486026 2.62214741882711
UCAC4_207-006574 270576160 06 SPOC 120 15.79660034 -0.07238522739427149 -0.05196260047755298 2.7537508442174574
UCAC4_207-006574 270576160 33 SPOC 120 15.79660034 0.2311041614411583 -0.003344532869634688 2.2198874140038987
UCAC4_207-006574 270576160 32 SPOC 120 15.79660034 -0.03642654275111228 0.04752179664384327 3.3974935493759193
UCAC4_207-006574 270576160 31 SPOC 120 15.79660034 -0.24981262095029594 -0.0005375010599788398 2.0005682786076346
UCAC4_207-006574 270576160 87 SPOC 20 15.79660034 -0.745153335920208 -0.005798567910194929 2.0220929436528126
UCAC4_207-006574 270576160 87 SPOC 120 15.79660034 -0.03100679479786241 -0.010360709624780027 1.7571420123230086
UCAC4_207-006574 270576160 06 TESS-SPOC 1800 15.79660034 -0.08101147386602552 -0.9681319358344616 2.2272312873137374
UCAC4_207-006574 270576160 31 TESS-SPOC 600 15.79660034 0.008012535405871157 7.495180484547434 2.952825359917825
UCAC4_207-006574 270576160 32 TESS-SPOC 600 15.79660034 -0.20024972367192928 -0.09498630866045221 1.8828898793841602
UCAC4_207-006574 270576160 33 TESS-SPOC 600 15.79660034 0.014588069978242095 0.18781543077187338 2.538142858691872
UCAC4_077-007106 391923441 01 SPOC 120 15.28030014 -1.1414330614988795 -0.025737222838042643 1.8542249701340017
UCAC4_077-007106 391923441 06 SPOC 120 15.28030014 -0.04409324320539521 -0.03822358879023183 3.412841072309119
UCAC4_077-007106 391923441 05 SPOC 120 15.28030014 -0.30456569937304445 -0.04373283927432522 2.8108455336463534
UCAC4_077-007106 391923441 02 SPOC 120 15.28030014 -0.903608991943824 -0.006788470801136682 2.2199372131302866
UCAC4_077-007106 391923441 03 SPOC 120 15.28030014 -0.06449624349994616 -0.02798800427490933 3.0821729486860496
UCAC4_077-007106 391923441 04 SPOC 120 15.28030014 -0.641386090949206 0.013077762417600756 2.0006272470927358
UCAC4_077-007106 391923441 07 SPOC 120 15.28030014 -0.4399200942678318 0.09682256064090516 2.640292154890387
UCAC4_077-007106 391923441 08 SPOC 120 15.28030014 -0.5220463012416442 0.01789113052814966 2.1152990537974037
UCAC4_077-007106 391923441 09 SPOC 120 15.28030014 -0.35926312994950216 0.1193786067686381 2.4380267934506743
UCAC4_077-007106 391923441 11 SPOC 120 15.28030014 -0.12731136918229208 0.0759902404891295 3.0362353577047245
UCAC4_077-007106 391923441 12 SPOC 120 15.28030014 -0.44311293057359036 0.01867078235884866 1.9038314262611817
UCAC4_077-007106 391923441 13 SPOC 120 15.28030014 0.005663029928856625 0.07797022230326456 3.1608341303317093
UCAC4_077-007106 391923441 10 SPOC 120 15.28030014 -1.929806934432436 -0.019557503916652785 1.5173202957793304
UCAC4_077-007106 391923441 28 SPOC 20 15.28030014 -0.6472337000963866 0.04730268117390762 2.7568268463736865
UCAC4_077-007106 391923441 30 SPOC 120 15.28030014 -0.5886628656959532 -0.020010978437261254 1.9929135379854206
