Name	TIC_ID	Sector	Author	Exptime	Magnitude	RMS	Max_freq	Max_FAP	log(Alpha)	log(Tau)	Gamma	log(Bias)	Type	TypeColor	bump	lc_q	T-NUV	D(UV)	binarity_filter	A-B	Gamma2	Gamma_Tau	max_slope	max_slope2	CROWDSAP
13	310965017	47	SPOC	120	3.85619998	587.5802001953125	0.0736881482425445	0.0	10.763471548481611	-1.2277102395370108	2.0086092144927035	5.258926828092578	Aisladas	2	1	1	-999.0	-999.0	0	5.504544720389033	11.056479246960574	9.00577260895873	-2.00151532	-11.01743058	0.9998914
13	310965017	41	SPOC	120	3.85619998	216.23257446289065	0.1222305972524419	0.0	8.215915743313753	-1.3651617916893022	1.8606221266236804	3.460459771257831	Aisladas	2	0	1	-999.0	-999.0	0	4.7554559720559215	8.84810660379197	6.481361152690183	-1.84509324	-8.77425968	0.99984574
13	310965017	75	SPOC	120	3.85619998	3594.0263671875	0.1426159818833639	0.0	10.693779388034788	-1.2085469858343618	2.096632231248071	6.625561835623787	Aisladas	2	1	1	-999.0	-999.0	0	4.068217552411	8.529556044114042	7.057695020624598	-2.05822362	-8.37330145	0.99994475
13	310965017	74	SPOC	120	3.85619998	2022.1756591796875	0.1067236625696926	0.0	10.713188695062376	-1.348724994054173	2.2370665758291643	5.471671787429238	Aisladas	2	1	1	-999.0	-999.0	0	5.241516907633138	11.725622280709535	8.693857037128922	-2.22637823	-11.66959914	0.9998771
13	310965017	14	TESS-SPOC	1800	3.85619998	1120.075927734375	0.0728403636455119	1.2073320536037184e-66	9.249752841558832	-1.0737764561399583	2.039537607021245	6.02068753385516	Aisladas	2	2	0	-999.0	-999.0	0	3.2290653077036726	6.585800130589268	6.133306511733443	-1.94282566	-6.27351095	0.99974132
13	310965017	21	TESS-SPOC	1800	3.85619998	1016.3327026367188	0.1105999751313411	7.507105825333335e-81	8.311085613281366	-1.4024218031366749	3.0273496814598757	6.129308782740355	Aisladas	2	1	0	-999.0	-999.0	0	2.1817768305410103	6.605001392954864	4.709711000058635	-2.57443745	-5.61684799	0.99985063
13	310965017	41	TESS-SPOC	600	3.85619998	768.2282104492188	0.1881355187915049	9.169945531886507e-222	8.060005964771051	-1.4334749443525336	2.115565551935653	3.6231221094386266	Aisladas	2	0	1	-999.0	-999.0	0	4.436883855332424	9.386518642280729	6.548086996051677	-2.0901331	-9.27367779	0.99982578
13	310965017	47	TESS-SPOC	600	3.85619998	1155.6610107421875	0.2647716978800786	8.68894152698984e-121	8.966267735349524	-1.3903560427643673	2.1731689146615487	4.35093895875726	Aisladas	2	0	1	-999.0	-999.0	0	4.615328776592264	10.029889028233224	7.213899691687142	-2.15187181	-9.93159589	0.9998185
15	71032449	9	SPOC	120	4.68730021	211.7268524169922	0.0790295249396462	0.0	7.673339090072089	-1.6331406357482952	1.7928790334492135	4.120963763222006	Aisladas	2	0	1	-14.10907	-1.513808	1	3.5523753268500826	6.368979242451811	3.89983514159121	-1.73384226	-6.15925846	0.998487
15	71032449	36	SPOC	120	4.68730021	386.84326171875	0.2057283048073117	0.0	7.630141259330168	-2.165229701473698	1.9828508954549529	4.224992129926502	Aisladas	2	1	1	-14.10907	-1.513808	1	3.405149129403666	6.751903000395712	3.118331046262775	-1.90573712	-6.4893191	0.99811268
15	71032449	9	TESS-SPOC	1800	4.68730021	186.0512237548828	0.106993102467542	1.6535187905481935e-98	7.32651955194055	-1.3888477920892648	2.5372407955385343	4.179985698340555	Aisladas	2	0	1	-14.10907	-1.513808	1	3.146533853599996	7.983514057896984	5.748300212140067	-2.4052558	-7.56821882	0.99829578
