Name TIC_ID Sector Author Exptime Magnitude Slope Slope2 Breakpoint
V*_BI_Cru 311758230 37 TESS-SPOC 600 9.53369999 -2.2476371491600333 -0.8277295639667392 2.6410596502624464
V*_BI_Cru 311758230 38 TESS-SPOC 600 9.53369999 -1.9542282956724302 -0.5741163177860013 2.6869791575557898
V*_BI_Cru 311758230 64 TESS-SPOC 200 9.53369999 -2.274674668032817 -0.4504441786452017 2.306923929265209
V*_BI_Cru 311758230 65 TESS-SPOC 200 9.53369999 -1.9003682630651866 -0.1735854235118693 2.5836085521866354
WRAY_16-147 329892320 38 SPOC 120 13.15330029 -0.00907697993898401 20.93449764413068 3.6909360578298993
WRAY_16-147 329892320 38 TESS-SPOC 600 13.15330029 -0.22266331311723242 -0.03889392060921428 2.070581894840434
EM*_AS_373 171876171 41 SPOC 20 11.21310043 -0.7165605553245635 -9.217987078828544e-06 2.0717171942147514
EM*_AS_373 171876171 41 SPOC 120 11.21310043 -0.10800512403312919 -0.04569885280258759 2.820914925054279
EM*_AS_373 171876171 55 SPOC 20 11.21310043 -0.8424756147454292 -0.005681428176197374 2.136807080253735
EM*_AS_373 171876171 54 SPOC 20 11.21310043 -0.3651565387847324 0.00065296116788438 2.674384921719938
EM*_AS_373 171876171 55 SPOC 120 11.21310043 -0.040756749587513075 -1.3314385487120897 3.5990111108044816
EM*_AS_373 171876171 54 SPOC 120 11.21310043 -0.5543500619239774 -0.008597886417575615 2.3175321769596477
EM*_AS_373 171876171 81 SPOC 20 11.21310043 -1.1375517685630903 -0.008937179681187993 1.7216879374379146
EM*_AS_373 171876171 75 SPOC 20 11.21310043 -0.5622388884943966 -0.017330510803843843 2.1915687699854214
EM*_AS_373 171876171 82 SPOC 20 11.21310043 0.01703351082613354 -0.007182838551190446 1.4985266168044757
EM*_AS_373 171876171 82 SPOC 120 11.21310043 0.002570043691823152 -1.5105788212467872 3.651870123563999
EM*_AS_373 171876171 81 SPOC 120 11.21310043 -0.19396520882963292 -0.03192411662764671 2.625524198317876
EM*_AS_373 171876171 75 SPOC 120 11.21310043 -0.003565893265037946 1.89932494631545 3.6431459049631827
EM*_AS_373 171876171 41 TESS-SPOC 600 11.21310043 -0.41244242515160545 0.19176143308365126 2.2632720260893735
EM*_AS_373 171876171 55 TESS-SPOC 600 11.21310043 -1.16097465124545 -0.016073446492376773 1.4845891448303479
EM*_AS_373 171876171 54 TESS-SPOC 600 11.21310043 -0.6259276344755715 -0.0715399704136699 1.988924820871987
V*_RR_Tel 421990485 27 SPOC 120 10.88379955 -1.6304843441228163 -0.04752070844434401 2.5763692563994325
V*_RR_Tel 421990485 67 SPOC 120 10.88379955 -1.774126312201379 -0.19026812286445255 2.8921417648554817
V*_RR_Tel 421990485 27 TESS-SPOC 600 10.88379955 -1.2048558248843517 -0.0874849293059527 1.9071622577763307
V*_RR_Tel 421990485 67 TESS-SPOC 200 10.88379955 -1.6819297906280526 -0.20800375962008322 2.691112853993385
V*_TW_Cen 112098802 64 TESS-SPOC 200 6.43349981 -1.8330616890530305 0.1809460862297022 2.4607172737581284
V*_V1261_Ori 24603068 05 SPOC 120 4.71759987 -1.85530969225284 -0.4779197282510679 3.0714905569758435
V*_V1261_Ori 24603068 32 SPOC 120 4.71759987 -1.698643857869092 -0.31777436577965723 3.0602995902422117
V*_V1261_Ori 24603068 05 TESS-SPOC 1800 4.71759987 -0.8748738784038083 0.5299965723865661 2.087206591239598
V*_V1261_Ori 24603068 32 TESS-SPOC 600 4.71759987 -2.3367936712514323 -1.6338097651909627 2.443506790376283
