Name TIC_ID Sector Author Exptime Magnitude Slope Slope2 Breakpoint
TYC_8170-690-1 75311623 09 SPOC 120 10.40950012 -0.7087344016954904 0.02058967618170037 2.4685724465972823
TYC_8170-690-1 75311623 08 SPOC 120 10.40950012 -0.7401086994582072 0.0028005427105747506 2.351034857329938
HD_15629 49720925 18 SPOC 120 7.99639988 -2.3458415161005375 -0.06928496833301491 2.678290445842567
LS_II_+25_15 435781776 14 SPOC 120 10.59770012 -2.816868094315404 -0.05594906921566232 2.06783288404219
LS_II_+25_15 435781776 41 SPOC 120 10.59770012 -2.2180057283090817 0.009775755576694085 2.2081641705391997
LS_II_+25_15 435781776 54 SPOC 120 10.59770012 -2.40891769377507 0.005231161853885664 2.1509326180627015
LS_II_+25_15 435781776 81 SPOC 120 10.59770012 -2.3262691849091213 -0.02453446955221719 2.207826858437257
*_73_Ori 434408053 06 SPOC 120 5.41677999 -1.1720333551270732 -0.018325502716622664 2.0620442546377724
*_73_Ori 434408053 33 SPOC 120 5.41677999 -1.345369703587872 0.008415968042916487 1.9944285169676559
*_73_Ori 434408053 45 SPOC 120 5.41677999 -1.5818492090726912 -0.023312290542331558 2.103807647434545
*_73_Ori 434408053 44 SPOC 120 5.41677999 -1.7084093694526106 -0.03195053962870563 2.0209012552000787
*_73_Ori 434408053 43 SPOC 120 5.41677999 -1.4196732844998614 0.02483261788527775 2.1819019621231344
*_73_Ori 434408053 72 SPOC 120 5.41677999 -1.9164886586628533 -0.020656536264493566 1.7620379969980495
*_73_Ori 434408053 71 SPOC 120 5.41677999 -1.097585616428795 -0.020940449097570583 2.1815600669324557
*_73_Ori 434408053 87 SPOC 20 5.41677999 -1.5545883637803122 -0.1449581168470654 2.4764548678653244
*_73_Ori 434408053 87 SPOC 120 5.41677999 -2.2708815706749146 -0.06902718160049053 1.9156771427660886
HD_239626 329074395 16 SPOC 120 8.90509987 -0.7976371045356752 0.0006554301984882017 1.9131830967321954
HD_239626 329074395 15 SPOC 120 8.90509987 -0.7492632676809768 0.0014980969263956743 1.8797420568143706
HD_239626 329074395 17 SPOC 120 8.90509987 -0.45287883918543803 -0.0010814011301463798 2.2574624554371976
HD_239626 329074395 84 SPOC 120 8.90509987 -0.0887145594134933 -0.018028738053205158 3.0792896733923105
HD_161796 316493106 26 SPOC 120 6.75419998 -2.398238148498709 -0.13841128885739987 2.2907062463649157
HD_161796 316493106 24 SPOC 120 6.75419998 -2.9624436713330726 -0.058956651119245806 2.1469877818852963
HD_161796 316493106 25 SPOC 120 6.75419998 -3.273971833808321 -0.23080571571802844 1.885049619606931
HD_95862 304996702 10 SPOC 120 8.74289989 -2.1981988797054237 -0.10832921752741873 2.582585651712249
HD_95862 304996702 11 SPOC 120 8.74289989 -2.282065726186936 0.00046096498606677675 2.595537449762324
HD_95862 304996702 90 SPOC 120 8.74289989 -2.4874294456769843 -0.025812059192036708 2.5824403563285183
HD_36408A 302824830 06 SPOC 120 6.08459997 -1.0077669482805676 0.04415464132972275 2.152103771480794
HD_36408A 302824830 44 SPOC 120 6.08459997 -0.5135296446469839 0.120486668603056 2.70769421462158
HD_36408A 302824830 43 SPOC 120 6.08459997 -0.7801700459669331 0.0009624671901932078 2.017687547118317
HD_36408A 302824830 45 SPOC 120 6.08459997 -0.3793228899142089 0.30169504226810234 2.661800121295967
HD_36408A 302824830 71 SPOC 120 6.08459997 -1.4128276731076408 0.4735144772155569 2.7307191150185237
HD_3191 284141111 17 SPOC 120 8.12530041 -2.991083812518002 -0.3450822699643767 2.202608265978422
HD_3191 284141111 18 SPOC 120 8.12530041 -2.7293394137226925 -0.5571980291763128 2.359774993909264
HD_3191 284141111 85 SPOC 120 8.12530041 -3.251493776043861 -0.17021952699626888 2.2255983771429295
V*_V379_Cep 277502552 17 SPOC 120 6.03539991 -1.2217984376208697 -0.39616600034973865 2.6541777077754434
V*_V379_Cep 277502552 16 SPOC 120 6.03539991 -2.6542918648732696 -0.12173977125973105 2.3576127866048497
V*_V379_Cep 277502552 15 SPOC 120 6.03539991 -0.8610725149800488 0.36940605872712917 3.181869206211316
V*_V379_Cep 277502552 57 SPOC 120 6.03539991 -2.1282815830728214 -0.30101052874605927 2.980007028412115
V*_V379_Cep 277502552 56 SPOC 120 6.03539991 -2.6172778439164532 -0.029718683557984692 2.4768428617960656
V*_V379_Cep 277502552 55 SPOC 120 6.03539991 -2.630108330739562 -0.0538818175405252 2.3031059605729656
V*_V379_Cep 277502552 84 SPOC 120 6.03539991 -2.422520917198345 -0.07671368303379307 2.4089195146243503
V*_V379_Cep 277502552 77 SPOC 120 6.03539991 -2.449331968626564 -0.001266358562312427 2.3730602341554996
V*_V379_Cep 277502552 76 SPOC 120 6.03539991 -2.661225365279248 -0.11721494630649652 2.4890502973150244
V*_V379_Cep 277502552 75 SPOC 120 6.03539991 -1.98585591857004 0.5425415395519948 2.6512527985384704
V*_V379_Cep 277502552 82 SPOC 120 6.03539991 -2.5323998355110713 -0.08227256419179436 2.4071532068811274
V*_T_Cru 310883625 11 SPOC 120 5.75699997 -2.3958233732195136 -0.5607545335068453 2.1378824628723243
V*_T_Cru 310883625 37 SPOC 120 5.75699997 -1.3172029129097442 -0.1452376456994251 2.9338739152159334
V*_T_Cru 310883625 38 SPOC 120 5.75699997 -1.290621508284815 -0.36896074339145246 2.942679651760279
V*_T_Cru 310883625 64 SPOC 120 5.75699997 -2.5006861740230413 -0.11205726197585163 1.9786599603270847
