Name	TIC_ID	Sector	Author	Exptime	Magnitude	RMS	Max_freq	Max_FAP	log(Alpha)	log(Tau)	Gamma	log(Bias)	Type	TypeColor	bump	lc_q	T-NUV	D(UV)	binarity_filter	A-B	Gamma2	Gamma_Tau	max_slope	Unnamed: 24	CROWDSAP
0_BX_Mon	64333488	7	SPOC	120	8.61250019	602.4385375976562	0.2474039279237264	0.0	9.03651350402446	-1.2505031272079483	2.1621020762981917	5.143886862074521	Merc	1	1	1	-999.0	-999.0	0	3.8926266419499393	8.41625614481362	6.730295959838943	-2.11372066	-8.22792536	0.97586173
0_BX_Mon	64333488	7	TESS-SPOC	1800	8.61250019	892.712158203125	0.253927305360726	8.802364183095069e-114	7.993247390990017	-1.3426008886369576	3.323290120854644	4.417765014351469	Merc	1	0	1	-999.0	-999.0	0	3.575482376638548	11.88236525957277	8.850258747881545	-3.21668521	-11.50120127	0.9692229
0_EG_And	115780639	17	SPOC	120	5.2986002	849.8716430664062	0.0932473135798307	0.0	8.866088914132778	-1.3834717219947328	1.577137693507434	4.291891388417282	Merc	1	2	1	-8.7013998	-5.309759	1	4.574197525715496	7.214139335354348	5.214518822945493	-1.56093607	-7.1400299	0.99970365
0_EG_And	115780639	57	SPOC	120	5.2986002	149.72119140625	0.0834494318555178	0.0	7.592601353313593	-1.438939493903739	2.349505286731605	4.077277127318228	Merc	1	0	1	-8.7013998	-5.309759	1	3.515324225995365	8.259272853551797	5.739833320680487	-2.26882698	-7.97566244	0.99968064
0_EG_And	115780639	84	SPOC	120	5.2986002	178.7572784423828	0.1203873289512197	0.0	7.599502761530152	-1.45299331113174	2.0784632222176533	3.884581284251351	Merc	1	0	1	-8.7013998	-5.309759	1	3.714921477278801	7.721327663950462	5.314083419927309	-2.02154102	-7.50986615	0.99971324
0_EG_And	115780639	17	TESS-SPOC	1800	5.2986002	467.416259765625	0.0816926439256221	2.312483604693469e-147	9.52589926569468	-1.2424740964806709	2.3200660340715022	5.527276602054316	Merc	1	0	1	-8.7013998	-5.309759	1	3.998622663640365	9.277068624980528	7.466609284859929	-2.27405423	-9.09308479	0.99962628
0_EG_And	115780639	57	TESS-SPOC	200	5.2986002	171.3748779296875	0.0712866082241953	0.0	9.7230006501058	-1.521544979160964	2.1794955535418628	4.996934009620912	Merc	1	0	1	-8.7013998	-5.309759	1	4.7260666404848894	10.300441228679343	6.7697250950539685	-2.16068203	-10.21152727	0.99960029
0_ASAS_J152058-4519.7	146068950	65	TESS-SPOC	200	9.16180038	1158.71435546875	0.1822935798575242	0.0	9.492157563420026	-1.374023617730739	2.477084661475164	5.390085512477735	Merc	1	0	1	-999.0	-999.0	0	4.102072050942291	10.161179757655114	7.395200218200582	-2.4334257	-9.98208754	0.92871195
0_RTCru	180045004	64	TESS-SPOC	200	8.87969971	8893.6552734375	0.2916864403462236	7.905896917999999e-277	10.3185884797623	-1.571183824401622	1.6613301772698437	6.439780030776229	Merc	1	1	1	-999.0	-999.0	0	3.87880844898607	6.443981528149795	4.101354296085599	-1.62356525	-6.29749862	0.74197859
0_RTCru	180045004	65	TESS-SPOC	200	8.87969971	8157.55517578125	0.7218641071855395	8.609879034192345e-256	10.322583777209552	-1.496780739385778	1.6511802430661588	6.307684034469218	Merc	1	1	1	-999.0	-999.0	0	4.014899742740336	6.629323133104246	4.429054275394183	-1.61903582	-6.50026651	0.77367854
0_omi_Cet_Mira	332890609	4	SPOC	120	2.25900006	39213.578125	0.1033880371750443	0.0	12.580638997268242	-1.503400732872805	2.176266750576921	7.850305317595137	Merc	1	0	1	-999.0	-999.0	0	4.730333679673104	10.29446790620676	6.8474543620418205	-2.15757276	-10.20603911	0.90412331
0_omi_Cet_Mira	332890609	31	SPOC	120	2.25900006	896.4447021484375	0.1022467034626062	0.0	9.119643784862998	-1.0005179181086663	1.6750578978300283	5.561324023644805	Merc	1	2	1	-999.0	-999.0	0	3.5583197612181925	5.960391619033194	5.9573062222618125	-1.62027073	-5.76544137	0.90417272
0_omi_Cet_Mira	332890609	4	TESS-SPOC	1800	2.25900006	5998.93896484375	0.1035002085425055	7.10652260486528e-165	11.115251394171038	-1.4246494099293712	3.007627281351654	8.139018910089414	Merc	1	0	0	-999.0	-999.0	0	2.976232484081624	8.951398014768895	6.28322866831684	-2.81838173	-8.38815927	0.90409011
0_omi_Cet_Mira	332890609	31	TESS-SPOC	600	2.25900006	776.8417358398438	0.2203319774889875	6.699193106272393e-144	8.883928122777542	-1.2558421238636637	2.1193973391414667	5.151446573103884	Merc	1	1	0	-999.0	-999.0	0	3.7324815496736576	7.910611464772968	6.29904931078085	-2.06249994	-7.69824299	0.90414864
0_CHCyg	350739215	14	SPOC	120	3.7260499	2293.651611328125	0.0763499267484723	0.0	10.200860851315433	-1.2860506932215368	1.8163458353882795	5.770861934238489	Merc	1	0	1	-999.0	-999.0	0	4.429998917076944	8.046410083807293	6.25668189148218	-1.79433777	-7.94891437	0.99858558
0_CHCyg	350739215	15	SPOC	120	3.7260499	9292.6611328125	0.0921562629640937	0.0	10.596383388966837	-1.3225474764713654	1.9396716012101736	7.573456237242311	Merc	1	1	1	-999.0	-999.0	0	3.022927151724524	5.863485948727217	4.433478610818073	-1.82381497	-5.51325978	0.99825478
0_CHCyg	350739215	40	SPOC	120	3.7260499	2154.29248046875	0.0921972848372106	0.0	9.332160572134416	-1.5024786177269247	1.513648784160536	2.1217760124894765e-15	Merc	1	0	1	-999.0	-999.0	0	9.332160572134413	14.125613503602146	9.401540452517423	-1.51358348	-14.12500404	0.99877369
0_CHCyg	350739215	54	SPOC	120	3.7260499	1130.2724609375	0.1353445091091145	0.0	9.231466128275946	-1.1968922443579149	1.5089864996507218	4.859264786757648	Merc	1	0	1	-999.0	-999.0	0	4.372201341518298	6.597592798105886	5.512269654354083	-1.48945276	-6.51218736	0.99879539
0_CHCyg	350739215	56	SPOC	120	3.7260499	1776.457275390625	0.0699427378836041	0.0	10.278975401934195	-1.311579409668978	1.8129817756954656	5.021788204106076	Merc	1	0	1	-999.0	-999.0	0	5.257187197828119	9.531184581081892	7.266951974709189	-1.80447415	-9.48645839	0.99668002
0_CHCyg	350739215	55	SPOC	120	3.7260499	1779.41162109375	0.3626350737856297	5.3134805855987015e-294	8.92001147570392	-1.494668862153067	1.3986346439722837	5.567389670371707	Merc	1	0	1	-999.0	-999.0	0	3.3526218053322125	4.689093005074534	3.1372119429315646	-1.34092174	-4.49560346	0.99827546
0_CHCyg	350739215	74	SPOC	20	3.7260499	2491.21923828125	0.1142067144743406	0.0	10.28445618987628	-1.3655483029420912	2.59729635971536	6.421374833118122	Merc	1	0	1	-999.0	-999.0	0	3.8630813567581583	10.033567145192238	7.347647185804259	-2.53718916	-9.80136814	0.99858081
0_CHCyg	350739215	82	SPOC	20	3.7260499	743.127197265625	0.2223996315690515	0.0	8.403941775645363	-1.1799858630763085	1.4892932405341823	5.504654901560153	Merc	1	1	1	-999.0	-999.0	0	2.8992868740852096	4.317888343944581	3.659271249816108	-1.38721151	-4.02192413	0.99763024
0_CHCyg	350739215	81	SPOC	20	3.7260499	764.0086669921875	0.1558652132134299	0.0	9.24361601240104	-1.3553348938318135	1.937957401560518	5.635515253362105	Merc	1	1	1	-999.0	-999.0	0	3.6081007590389342	6.992345571555626	5.159127536211225	-1.87804663	-6.77618147	0.99880898
0_CHCyg	350739215	80	SPOC	20	3.7260499	721.5556030273438	0.166354515864256	0.0	10.561235845252789	-1.399054708012967	2.0640996966004703	6.12648556513164	Merc	1	0	1	-999.0	-999.0	0	4.434750280121147	9.15376670769691	6.54282256102602	-2.03922529	-9.04345491	0.9993279
0_CHCyg	350739215	75	SPOC	20	3.7260499	2173.20166015625	0.0505438034096312	0.0	9.420759600601396	-1.5527347508420135	2.168744826323544	6.320552692488652	Merc	1	0	1	-999.0	-999.0	0	3.1002069081127432	6.723557692502022	4.330139251959156	-2.04992212	-6.35518271	0.99816024
0_CHCyg	350739215	82	SPOC	120	3.7260499	320.3097229003906	0.1179769503657002	9.376073033170811e-163	7.015924525153235	-1.3262943498271884	1.5536160277293556	4.738070692431083	Merc	1	1	1	-999.0	-999.0	0	2.277853832722152	3.538910223341878	2.6682690941139766	-1.34375358	-3.06087423	0.99762899
0_CHCyg	350739215	74	SPOC	120	3.7260499	510.3288879394531	0.0880022023878359	0.0	9.276749916819409	-1.3066177919655684	2.537201023114682	5.0803087689289255	Merc	1	0	1	-999.0	-999.0	0	4.196441147890481	10.64721477386828	8.148683447706224	-2.49704965	-10.47872188	0.99858075
0_CHCyg	350739215	75	SPOC	120	3.7260499	712.6323852539062	0.1317815239492579	0.0	8.625596707090489	-1.2316007214483338	1.8298698689621185	5.297185480746602	Merc	1	1	1	-999.0	-999.0	0	3.3284112263438868	6.090559414601931	4.945238589532146	-1.75227454	-5.83229026	0.99816018
0_CHCyg	350739215	80	SPOC	120	3.7260499	384.1281127929688	0.1947342596196012	0.0	8.472042906667657	-1.202801261505556	1.844141068928263	4.6209155294073145	Merc	1	1	1	-999.0	-999.0	0	3.851127377260342	7.102022158079784	5.90456826524286	-1.80087916	-6.93541504	0.99932784
0_CHCyg	350739215	81	SPOC	120	3.7260499	677.630126953125	0.1239496338339491	0.0	9.441541966454526	-1.0753307782220969	1.7972880172136447	5.127568577660336	Merc	1	1	1	-999.0	-999.0	0	4.313973388794191	7.753452678258339	7.210295506539435	-1.77242032	-7.64617411	0.99880886
0_CHCyg	350739215	15	TESS-SPOC	1800	3.7260499	3296.208251953125	0.077047534507278	4.6339754156093075e-145	10.119410464780511	-1.2717552443932838	2.373350214562292	6.3579115980505785	Merc	1	0	1	-999.0	-999.0	0	3.7614988667299354	8.927354142429307	7.019710893103711	-2.31170103	-8.69546082	0.99803299
0_CHCyg	350739215	14	TESS-SPOC	1800	3.7260499	3161.5078125	0.1418348392636436	1.6958670267938366e-124	8.907878762301028	-1.2371813305494823	1.776625931901355	5.82403963593779	Merc	1	0	1	-999.0	-999.0	0	3.083839126363237	5.478828561708948	4.428476591443211	-1.67748838	-5.1731043	0.99831915
0_CHCyg	350739215	40	TESS-SPOC	600	3.7260499	2635.257080078125	0.2625240240681874	1.9863000388931734e-154	8.569878401757173	-1.4496464116064918	1.374187049996532	2.3545880826837604	Merc	1	0	1	-999.0	-999.0	0	6.215290319073413	8.540971468439498	5.891761880729543	-1.37204371	-8.52764997	0.99842346
0_CHCyg	350739215	56	TESS-SPOC	200	3.7260499	1907.2479248046875	0.0699508687526185	0.0	10.07786964141232	-1.3207338498480563	1.83871156663832	5.106086232718414	Merc	1	0	1	-999.0	-999.0	0	4.971783408693907	9.141675660385978	6.921663786718028	-1.82673773	-9.08214436	0.99644685
0_CHCyg	350739215	54	TESS-SPOC	600	3.7260499	1386.7322998046875	0.106807155303498	9.684803005099411e-175	8.416124663771312	-1.2349297290133807	1.5014291964231232	4.189302597965297	Merc	1	1	1	-999.0	-999.0	0	4.226822065806014	6.346274057686649	5.13897585310936	-1.47847939	-6.24926931	0.99854976
0_CHCyg	350739215	55	TESS-SPOC	600	3.7260499	1867.4708251953125	0.2099248762305565	4.609551904781148e-155	8.108712156812588	-1.5916125497777465	1.4121034787498146	4.601396056175066	Merc	1	0	1	-999.0	-999.0	0	3.507316100637522	4.952693266785481	3.1117455485489085	-1.36317286	-4.78107813	0.99807262
0_V407_Cyg	357457104	16	SPOC	120	9.52099991	2237.405029296875	0.0813961219898987	0.0	8.75994681243393	-2.039837527461971	1.7545524373639676	6.048097503454858	Merc	1	1	1	-999.0	-999.0	0	2.711849308979072	4.758081814833021	2.3325788209971674	-1.6065934	-4.35683919	0.92876601
0_V407_Cyg	357457104	15	SPOC	120	9.52099991	1558.9801025390625	0.2783689769293782	0.0	8.160012533098435	-1.4962738267971722	1.9533772122720028	6.100119374134359	Merc	1	0	1	-999.0	-999.0	0	2.0598931589640754	4.023748356435415	2.689179135779173	-1.6211827	-3.33946315	0.91983658
0_V407_Cyg	357457104	55	SPOC	20	9.52099991	5397.76123046875	0.0588999591249844	0.0	10.28747633201323	-1.4184408978938745	2.0333451503536457	7.214709130434467	Merc	1	0	1	-999.0	-999.0	0	3.0727672015787624	6.24799628749592	4.404833713391269	-1.91846914	-5.89500904	0.90806049
0_V407_Cyg	357457104	56	SPOC	120	9.52099991	446.1580505371094	0.1183634366994898	0.0	7.395465708607767	-1.362485072452541	2.1560128239368086	5.047817781273691	Merc	1	0	1	-999.0	-999.0	0	2.347647927334076	5.061559037420936	3.714946416484312	-1.88575729	-4.42709419	0.91103816
0_V407_Cyg	357457104	55	SPOC	120	9.52099991	4832.08837890625	0.0736299683994662	0.0	9.59526755474887	-1.536790688827601	2.5492794815189512	6.910466022517461	Merc	1	0	1	-999.0	-999.0	0	2.6848015322314094	6.844309458068173	4.45363803140271	-2.32781106	-6.24971069	0.90806049
0_V407_Cyg	357457104	83	SPOC	120	9.52099991	580.5247192382812	0.1163765603264163	0.0	7.884138958055549	-1.5431152895493865	1.5540838527807526	5.020800653005996	Merc	1	0	1	-999.0	-999.0	0	2.8633383050495524	4.449867824926118	2.8836910988196798	-1.4432263	-4.13244515	0.91220397
0_V407_Cyg	357457104	76	SPOC	120	9.52099991	2830.98876953125	0.0720142524586244	0.0	10.46119446373329	-1.1277588073615747	1.7456953238719286	5.920314024066747	Merc	1	0	1	-999.0	-999.0	0	4.540880439666544	7.926993749787393	7.028979687893398	-1.72706466	-7.84239414	0.92161435
0_V407_Cyg	357457104	75	SPOC	120	9.52099991	20436.33203125	0.1444213255291757	0.0	11.352494491418046	-1.437446157335058	2.3080369782423844	8.303665903378135	Merc	1	0	1	-999.0	-999.0	0	3.0488285880399104	7.036809121518631	4.895354922068503	-2.17410708	-6.62847981	0.91649741
0_V407_Cyg	357457104	82	SPOC	120	9.52099991	8025.2080078125	0.1295787611741905	0.0	11.155403104713088	-1.453780758121236	1.8871849556718705	5.6485216609118805	Merc	1	0	1	-999.0	-999.0	0	5.506881443801207	10.392503813410228	7.148604598977338	-1.88053777	-10.35589857	0.90545404
0_V407_Cyg	357457104	16	TESS-SPOC	1800	9.52099991	2291.109130859375	0.0841741738014051	1.0140182344335295e-34	10.156398943957472	-1.2972056888954488	2.4125487122846616	7.108437425964814	Merc	1	0	1	-999.0	-999.0	0	3.04796151799266	7.353355635326393	5.668611923516667	-2.27241861	-6.92624446	0.91244847
0_V407_Cyg	357457104	15	TESS-SPOC	1800	9.52099991	616.9317016601562	0.209950846940831	1.3384009690978288e-106	7.422192123846358	-1.244864204142881	2.1615356247074358	5.089094679254958	Merc	1	0	1	-999.0	-999.0	0	2.3330974445914	5.043073242398192	4.051103104752272	-1.88632173	-4.40097241	0.90509045
0_V407_Cyg	357457104	56	TESS-SPOC	200	9.52099991	504.4512634277344	0.206246171053361	0.0	8.768267618058779	-1.3319777866033828	2.637350705566188	4.8694978684307415	Merc	1	0	1	-999.0	-999.0	0	3.8987697496280376	10.282423150021616	7.719665638150292	-2.57874589	-10.05393645	0.89609516
0_V407_Cyg	357457104	55	TESS-SPOC	600	9.52099991	1504.5797119140625	0.1104844982786276	5.676159106281794e-135	8.508274643169468	-1.802837023407216	2.0913319405432995	4.7978416086872935	Merc	1	0	1	-999.0	-999.0	0	3.710433034482175	7.759747118259569	4.304186688819089	-2.03376471	-7.54614777	0.89189076
0_CN_Cha	394916057	64	TESS-SPOC	200	7.02040005	1636.36669921875	0.1764971025474759	0.0	9.031705570478914	-1.6319862374453258	2.149450847661645	5.626458133787275	Merc	1	0	1	-999.0	-999.0	0	3.4052474366916394	7.319411989294489	4.484971638457031	-2.06586722	-7.03478904	0.99337041
0_CN_Cha	394916057	66	TESS-SPOC	200	7.02040005	1464.2239990234375	0.2055632887546613	6.866334296119807e-213	8.650245045972085	-1.8272451432417705	2.131597052904642	5.382067460171112	Merc	1	0	1	-999.0	-999.0	0	3.2681775858009727	6.966437710262364	3.812535901944168	-2.03486692	-6.65030647	0.99098176
0_694_Mon	403675153	87	SPOC	120	8.64610004	2299.262939453125	0.1746072899644212	0.0	9.130830106473043	-2.064316130060914	2.9718248083569536	5.501142622063871	Merc	1	0	1	-4.6839	-5.2365215	1	3.629687484409172	10.78679531274992	5.225360183777483	-2.88217324	-10.46138813	0.9848938
0_ZZCMi	453173127	87	SPOC	120	6.38019991	1686.8150634765625	0.0874651523358452	0.0	9.393574760754875	-1.5789652177198892	2.1051096039512305	5.466293190630615	Merc	1	0	1	-999.0	-999.0	0	3.927281570124261	8.26735815068925	5.235934305524323	-2.05982591	-8.08951634	0.9988758
0_TCrB	462607643	24	SPOC	120	7.72919989	3077.45263671875	0.0925049134974865	0.0	10.479249554172092	-0.9962800463284572	1.517513145008338	5.560313177955256	Merc	1	1	1	-7.5208001	-3.841348	1	4.918936376216837	7.46455061036873	7.492422073369309	-1.50701321	-7.4129021	0.99988925
0_TCrB	462607643	25	SPOC	120	7.72919989	3195.6240234375	0.2259414452297861	0.0	10.293924149671414	-1.076103108595364	1.4478217932780313	5.354845692380103	Merc	1	1	1	-7.5208001	-3.841348	1	4.939078457291311	7.150905429176398	6.645186109080631	-1.43803292	-7.10255741	0.99992377
0_TCrB	462607643	51	SPOC	20	7.72919989	2885.18505859375	0.5348158520367027	0.0	10.514969847278596	-1.6398064288556051	1.534323680314377	5.994455752214925	Merc	1	0	1	-7.5208001	-3.841348	1	4.520514095063669	6.935931823251105	4.229725961064552	-1.51756249	-6.86016265	0.99989617
0_TCrB	462607643	51	SPOC	120	7.72919989	3709.62255859375	0.2588573328081541	0.0	9.89187900432596	-1.3826072927407511	1.4414286672512024	6.763049075522501e-12	Merc	1	0	1	-7.5208001	-3.841348	1	9.891879004319197	14.258437969805971	10.312717171874146	-1.44139602	-14.258115	0.99989617
0_TCrB	462607643	78	SPOC	20	7.72919989	1889.0400390625	0.2326634094730286	0.0	9.785935032029158	-1.5888260918999244	1.3259579880135102	5.337486874291839	Merc	1	0	1	-7.5208001	-3.841348	1	4.448448157737319	5.898455369015782	3.712461293962252	-1.31022743	-5.8284788	0.9999401
0_TCrB	462607643	78	SPOC	120	7.72919989	2327.254638671875	0.5266001106536957	5.004284961786291e-114	8.388603242709516	-2.170175072991953	1.3338189790054764	3.882470243248611e-09	Merc	1	0	1	-7.5208001	-3.841348	1	8.388603238827047	11.188878207294325	5.155749112843954	-1.33364845	-11.18744771	0.9999401
0_TCrB	462607643	24	TESS-SPOC	1800	7.72919989	5581.68408203125	0.0851052344137057	4.202789082832497e-88	9.346720430099436	-1.3276924736185176	2.243478091169667	6.375621463694236	Merc	1	0	1	-7.5208001	-3.841348	1	2.971098966405199	6.665595437826907	5.020436260861199	-2.10150481	-6.24377877	0.99961674
0_TCrB	462607643	25	TESS-SPOC	1800	7.72919989	6060.8623046875	0.1212735945038538	5.8668445454234075e-77	9.43542333971851	-1.2440375762025633	2.0789101595587094	6.216327863739021	Merc	1	0	1	-7.5208001	-3.841348	1	3.219095475979488	6.692210289603237	5.379427774224693	-1.97922115	-6.37130185	0.99966824
0_TCrB	462607643	51	TESS-SPOC	600	7.72919989	4193.822265625	0.8442265387611692	7.006536379763834e-80	8.955207961023179	-1.4493014319764017	1.3646441195292995	5.265467868018176	Merc	1	0	1	-7.5208001	-3.841348	1	3.6897400930050033	5.035182120510768	3.4742131687845834	-1.32618741	-4.89328686	0.99960637
0_V648_Car	463038319	36	SPOC	120	6.92519999	3683.45751953125	0.0572915738500796	0.0	9.273283615266635	-1.9590180146134173	1.626023818320648	3.969412772091588e-11	Merc	1	0	1	-999.0	-999.0	0	9.27328361522694	15.078580032401614	7.697009379149147	-1.62594874	-15.07788383	0.98328108
0_V648_Car	463038319	37	SPOC	120	6.92519999	4172.00537109375	0.3001015578395531	1.545281595908501e-216	9.08056464549167	-2.1322804185131035	1.580928582684258	9.82648661971722e-17	Merc	1	0	1	-999.0	-999.0	0	9.08056464549167	14.355724194969929	6.732568601357115	-1.58083746	-14.35489671	0.98377037
0_V648_Car	463038319	36	TESS-SPOC	600	6.92519999	4166.0517578125	0.057549985265915	1.561534616533164e-85	8.527761901024746	-1.9509184407610356	1.563029536842497	8.178270636931012e-10	Merc	1	0	1	-999.0	-999.0	0	8.527761900206919	13.329143733183512	6.8322403718650255	-1.56285928	-13.32769186	0.98066157
0_V648_Car	463038319	37	TESS-SPOC	600	6.92519999	4544.20263671875	0.0594719309002829	3.473128840723e-312	8.780245629994925	-1.6114943237730122	1.3048608902535777	2.971296510273104e-14	Merc	1	0	1	-999.0	-999.0	0	8.780245629994894	11.456999129400222	7.109549788903881	-1.30475461	-11.45606596	0.98119891
0_V648_Car	463038319	63	TESS-SPOC	200	6.92519999	3345.71826171875	0.0527789944820332	0.0	9.808270296996204	-1.300795899404757	1.5198814478896128	5.980034100483636	Merc	1	0	1	-999.0	-999.0	0	3.828236196512568	5.8184651732189465	4.473003932347473	-1.48328582	-5.67836847	0.97955287
0_V648_Car	463038319	64	TESS-SPOC	200	6.92519999	3852.965576171875	0.1114757176209025	0.0	9.524211325556305	-1.4766276547921056	1.4334350599411587	1.248913551337943e-10	Merc	1	0	1	-999.0	-999.0	0	9.524211325431413	13.652338432162038	9.24562017232716	-1.43338548	-13.65186623	0.98009497
1_Z_And	26011110	57	TESS-SPOC	200	8.11200047	1058.3240966796875	0.0486840978658078	0.0	9.386829670985678	-1.495555557005183	2.6807032114750142	5.125780503041685	Merc	1	0	1	-999.0	-999.0	0	4.261049167943993	11.422608188760398	7.637702347637234	-2.64129937	-11.25470647	0.99421358
1_V417_CMa	63477133	87	SPOC	120	8.01249981	817.8607177734375	0.0873866466449071	0.0	8.272458063497446	-1.751049367479344	1.76926629301523	4.976735327182791	Merc	1	0	1	-999.0	-999.0	0	3.295722736314655	5.831011148485439	3.330009568421962	-1.69142823	-5.57447848	0.99158657
1_V417_CMa	63477133	88	SPOC	120	8.01249981	948.5678100585938	0.0810217157337701	0.0	8.902850476007467	-1.4564411744962105	1.775667634953475	5.01566855841762	Merc	1	0	1	-999.0	-999.0	0	3.887181917589848	6.902343122240679	4.739184282281933	-1.73568646	-6.74692904	0.99687403
1_NQGem	94748223	71	SPOC	20	6.22539997	455.5965270996094	0.2832503730249103	0.0	9.354216850305468	-1.2958662093338094	1.6511250276745673	4.983633034978586	Merc	1	0	1	-8.9646	-4.168451	1	4.370583815326882	7.216380323035614	5.568769577490161	-1.62971173	-7.12279173	0.9979443
1_NQGem	94748223	72	SPOC	20	6.22539997	495.649169921875	0.2194873700427187	0.0	9.658499210959755	-1.2729292971419877	1.7284773269327052	5.093586061113338	Merc	1	0	1	-8.9646	-4.168451	1	4.56491314984642	7.890348878926495	6.198575911986707	-1.7105312	-7.80842636	0.99814534
1_NQGem	94748223	71	SPOC	120	6.22539997	484.8861999511719	0.0990248200803558	0.0	8.289242708175623	-1.4480770433164185	1.750140119732683	4.697481881470913	Merc	1	0	1	-8.9646	-4.168451	1	3.59176082670471	6.286084723300141	4.3409877618828965	-1.69502459	-6.08812292	0.9979443
1_NQGem	94748223	72	SPOC	120	6.22539997	455.8984680175781	0.098254205108011	0.0	8.34887985992229	-1.2945515071422646	1.5397820681493817	4.458003551034779	Merc	1	0	1	-8.9646	-4.168451	1	3.890876308887511	5.991101569812243	4.627936035575487	-1.50525761	-5.85677117	0.99814534
1_NQGem	94748223	71	TESS-SPOC	200	6.22539997	469.9278869628906	0.0589877550167446	0.0	9.298863673295024	-1.343164721479999	2.091992513476297	5.02347439549024	Merc	1	0	1	-8.9646	-4.168451	1	4.275389277804784	8.94408236136444	6.6589616435943775	-2.06174201	-8.81474969	0.99771446
1_NQGem	94748223	72	TESS-SPOC	200	6.22539997	1401.5823974609375	0.059793898020014	0.0	9.302646370113315	-1.3513928361863954	1.945770608574543	5.650935678855624	Merc	1	0	1	-8.9646	-4.168451	1	3.651710691257692	7.105391334066644	5.257828178309663	-1.88851985	-6.89632813	0.9979229
1_RX_Pup	182401518	35	SPOC	120	10.90139961	2673.260986328125	0.1853775321391191	0.0	9.796114099797965	-1.5465635820344965	2.727828591912421	6.493998547773416	Merc	1	0	1	-999.0	-999.0	0	3.3021155520245475	9.007605216611228	5.824270868166811	-2.6086794	-8.61416081	0.93977612
1_RX_Pup	182401518	88	SPOC	120	10.90139961	1867.3427734375	0.2556605649674364	0.0	9.14657672641926	-1.7528405383296788	2.398383667159172	5.9667773986093975	Merc	1	0	1	-999.0	-999.0	0	3.179799327809863	7.626378772662888	4.350868550729798	-2.27818918	-7.24418442	0.9426353
1_RX_Pup	182401518	89	SPOC	120	10.90139961	2064.788330078125	0.2204462489261303	0.0	9.08281552226331	-1.921661356711303	2.746147113943614	5.984747560174354	Merc	1	0	1	-999.0	-999.0	0	3.0980679620889564	8.507750392891761	4.42728910751048	-2.59532879	-8.04050498	0.93497419
1_RX_Pup	182401518	35	TESS-SPOC	600	10.90139961	3176.462158203125	0.3955399604057201	3.568627756068397e-140	9.248678037230729	-1.5073914406762547	2.467216042515198	5.840178441009132	Merc	1	0	1	-999.0	-999.0	0	3.4084995962215947	8.409504884704493	5.578846116395468	-2.37162724	-8.0836905	0.90879512
1_Hen_3-461	303495210	37	SPOC	20	8.19069958	1642.8477783203125	0.3728256049299975	0.0	11.008301468266108	-1.0963387752674467	1.6134940199858232	6.084063454958852	Merc	1	0	1	-9.2593004	-1.9629706	1	4.9242380133072565	7.945228587458128	7.247056080379832	-1.60239768	-7.89058756	0.98095632
1_Hen_3-461	303495210	36	SPOC	120	8.19069958	907.2930297851562	0.1858554097070131	2.350404419541519e-252	7.889234377986432	-2.073054534644843	1.704270602677306	5.014361863582416	Merc	1	0	1	-9.2593004	-1.9629706	1	2.874872514404016	4.899560712743755	2.363449986897306	-1.58424492	-4.55450218	0.97281796
1_Hen_3-461	303495210	37	SPOC	120	8.19069958	1940.3157958984373	0.1184681669756657	0.0	9.52939220177734	-1.3222126539291077	1.4862832120239364	4.949558270379331	Merc	1	0	1	-9.2593004	-1.9629706	1	4.579833931398008	6.8069302860944445	5.148135790310934	-1.47111317	-6.737454	0.98095596
1_Hen_3-461	303495210	63	SPOC	20	8.19069958	858.2372436523438	0.3542898906362491	0.0	10.34320057452242	-1.5731797317107112	2.1341446565473534	5.848336653260725	Merc	1	0	1	-9.2593004	-1.9629706	1	4.494863921261695	9.59268981946813	6.097643915763409	-2.11013615	-9.48477484	0.97560525
1_Hen_3-461	303495210	63	SPOC	120	8.19069958	527.3992309570312	0.0697303075925225	0.0	8.180577974633671	-1.495745800053106	1.9187293970044763	5.029944398794419	Merc	1	0	1	-9.2593004	-1.9629706	1	3.150633575839252	6.045213261152105	4.041604703778859	-1.81937632	-5.73218811	0.97560525
1_Hen_3-461	303495210	36	TESS-SPOC	600	8.19069958	3792.67578125	0.0586380388731499	1.1991279676740534e-176	8.898665845807976	-1.5208896067046112	2.0974894028404045	6.798987931449601	Merc	1	0	1	-9.2593004	-1.9629706	1	2.0996779143583746	4.404052174744733	2.8957079825716066	-1.75533586	-3.68563994	0.96764147
1_Hen_3-461	303495210	37	TESS-SPOC	600	8.19069958	2649.39599609375	0.0555226707260124	0.0	9.712131612364583	-1.3683831339762962	2.0762411771278924	6.042469304224181	Merc	1	0	1	-9.2593004	-1.9629706	1	3.6696623081404023	7.619103990315288	5.567961049165687	-2.0163829	-7.39944431	0.97710329
1_Hen_3-461	303495210	63	TESS-SPOC	200	8.19069958	849.1473388671875	0.1677472219524519	0.0	9.109349173484574	-1.636701235936495	2.4518920124009496	5.388430691163989	Merc	1	0	1	-9.2593004	-1.9629706	1	3.7209184823205854	9.123290305596909	5.574194058927745	-2.38519849	-8.87512913	0.97017777
