Name	TIC_ID	Sector	Author	Exptime	Magnitude	RMS	Max_freq	Max_FAP	log(Alpha)	log(Tau)	Gamma	log(Bias)	Type	TypeColor	bump	lc_q	T-NUV	D(UV)	binarity_filter	A-B	Gamma2	Gamma_Tau	max_slope	max_slope2	CROWDSAP
*_6_Cep	275420565	58	SPOC	120	4.84619999	485.5140380859375	0.5826927305421175	0.0	9.013784267016584	-1.5171415130221808	2.4544584512491743	4.648937483286027	VC3	4.25	0	1	-999.0	-999.0	0	4.364846783730557	10.713335076735245	7.061526551596385	-2.42241724	-10.5734801	0.99929649
*_6_Cep	275420565	56	SPOC	120	4.84619999	411.3016662597656	0.5559356373521858	0.0	8.800503673974719	-1.6434560976679844	3.225538215815519	3.9319905887255513	VC3	4.25	0	1	-999.0	-999.0	0	4.868513085249168	15.703575010669107	9.555214181231866	-3.20189112	-15.58844881	0.99928159
*_6_Cep	275420565	85	SPOC	20	4.84619999	439.5211791992188	0.5198053395433933	0.0	9.644102522838963	-1.6558014357357584	2.316895325949849	5.302845094821135	VC3	4.25	0	1	-999.0	-999.0	0	4.341257428017829	10.058239043719572	6.074544221692968	-2.28582286	-9.92334545	0.99932057
*_6_Cep	275420565	85	SPOC	120	4.84619999	638.6828002929688	0.5218332119169151	0.0	9.317944185710832	-1.5430868657623749	2.785193429068721	4.970906052086616	VC3	4.25	0	1	-999.0	-999.0	0	4.347038133624216	12.107342045681326	7.846183072590404	-2.7480866	-11.94603725	0.99932057
*_6_Cep	275420565	83	SPOC	120	4.84619999	760.8983154296875	0.5899264980345593	0.0	9.6806615137189	-1.1780689465146963	1.814900356270828	5.115359144982396	VC3	4.25	0	0	-999.0	-999.0	0	4.565302368736504	8.285568895503935	7.033178253290434	-1.79606533	-8.1995813	0.99932289
*_6_Cep	275420565	78	SPOC	120	4.84619999	1469.82958984375	1.1856656099902014	0.0	9.270504695101934	-1.663665409544179	2.555582836129396	4.474923582284746	VC3	4.25	0	1	-999.0	-999.0	0	4.795581112817188	12.255504781181912	7.3665682479626415	-2.53521281	-12.15781866	0.9993391
*_6_Cep	275420565	77	SPOC	120	4.84619999	1338.576171875	0.0855248161153645	0.0	9.420813136847803	-1.6830042787850072	2.555255602512976	4.94358318098121	VC3	4.25	0	0	-999.0	-999.0	0	4.477229955866593	11.440466928467036	6.797645777066072	-2.52592356	-11.30914063	0.99286395
*_6_Cep	275420565	76	SPOC	120	4.84619999	1505.7310791015625	0.0517064149174581	0.0	9.693025953529707	-1.756359471023217	2.507558033159823	5.421568704646935	VC3	4.25	0	0	-999.0	-999.0	0	4.271457248882774	10.710926937734756	6.098368309247537	-2.47113508	-10.55534787	0.99907339
*_6_Cep	275420565	16	TESS-SPOC	1800	4.84619999	4492.74169921875	0.6026191830408456	1.0797936218518488e-87	8.717379081534915	-1.3470534001934749	2.714036076300413	4.745315308916446	VC3	4.25	0	1	-999.0	-999.0	0	3.972063772618469	10.780324376252446	8.00289311077355	-2.65855704	-10.55995811	0.99872965
*_6_Cep	275420565	17	TESS-SPOC	1800	4.84619999	2858.854248046875	0.6214321153535741	1.436167384718754e-109	7.543648417690497	-1.8455227897174336	4.1563662753446025	4.638220246321065	VC3	4.25	0	0	-999.0	-999.0	0	2.905428171369432	12.076023666916043	6.5434161713955294	-3.87340986	-11.25391413	0.98872006
*_6_Cep	275420565	18	TESS-SPOC	1800	4.84619999	5407.72119140625	0.594702121474674	2.6719733861103387e-70	8.200743801473386	-1.830226683807846	3.62305395409731	5.502082627154126	VC3	4.25	0	0	-999.0	-999.0	0	2.698661174319261	9.777395038386288	5.342177078330046	-3.3130612	-8.94082964	0.99898201
*_6_Cep	275420565	24	TESS-SPOC	1800	4.84619999	5601.740234375	0.5957382195771157	1.2557132211617328e-160	9.14126515240146	-1.391431638983183	3.697227955307793	5.389823414300391	VC3	4.25	0	0	-999.0	-999.0	0	3.75144173810107	13.869935266815732	9.96810398601506	-3.6000867	-13.5055155	0.99903595
*_6_Cep	275420565	58	TESS-SPOC	200	4.84619999	1146.5982666015625	0.5821820849171767	0.0	8.672485345425331	-1.6225999670515263	2.420238600734113	4.76451262941691	VC3	4.25	0	0	-999.0	-999.0	0	3.907972716008421	9.458226417899311	5.829056212225944	-2.36701876	-9.25024473	0.99908781
*_6_Cep	275420565	56	TESS-SPOC	200	4.84619999	1065.77001953125	0.5541607004894897	0.0	8.712732949507323	-1.5692882640094157	2.608889037898033	4.086851111382647	VC3	4.25	0	0	-999.0	-999.0	0	4.625881838124677	12.068412418095074	7.690373206042574	-2.58362912	-11.95156301	0.99903208
V*_V454_Vel	180730928	8	SPOC	120	7.5237999	27934.544921875	1.7060667085013663	0.0	9.925659522159478	-2.1715468698236746	2.8608165680335653	6.475283835824333	VC3	4.25	0	0	-999.0	-999.0	0	3.4503756863351445	9.870891929407763	4.545557853977733	-2.75509695	-9.50611952	0.92458498
V*_V454_Vel	180730928	61	SPOC	120	7.5237999	26985.212890625	1.7039784775056712	5.8809757624272245e-204	9.544896389604066	-2.388049778384565	3.8758894898254552	6.333692261831942	VC3	4.25	0	0	-999.0	-999.0	0	3.211204127772124	12.446272328516091	5.211898194574309	-3.68837655	-11.84412999	0.93597049
V*_V454_Vel	180730928	62	SPOC	120	7.5237999	27375.7890625	1.7075363598444009	1.649294920471111e-185	9.447009728000465	-2.3688457962495293	3.8152560823541366	6.008579826090336	VC3	4.25	0	0	-999.0	-999.0	0	3.438429901910129	13.118490597010958	5.537925101659543	-3.67235058	-12.62712004	0.92619038
V*_V454_Vel	180730928	8	TESS-SPOC	1800	7.5237999	29384.5625	1.707167083024299	3.890263610286658e-46	9.022869543862331	-2.1859572671553478	3.803433659749222	6.781498711421724	VC3	4.25	0	0	-999.0	-999.0	0	2.241370832440607	8.524905268084739	3.899849917550519	-3.2692887	-7.32768832	0.92296714
V*_V454_Vel	180730928	61	TESS-SPOC	200	7.5237999	27454.90234375	1.7025646509304682	4.4142622899260186e-139	9.387385434941589	-2.400903485856931	4.999999999999997	6.454109156576068	VC3	4.25	0	0	-999.0	-999.0	0	2.9332762783655197	14.666381391827588	6.108692614352576	-4.66998432	-13.69835424	0.93456161
V*_V454_Vel	180730928	62	TESS-SPOC	200	7.5237999	27635.744140625	1.705274881756511	1.9284823832672685e-129	9.342192734086712	-2.354404117286113	3.4491088869540363	6.201785334198783	VC3	4.25	0	0	-999.0	-999.0	0	3.1404073998879296	10.831607071609676	4.60057260012572	-3.26845351	-10.26427557	0.92472309
HD_34921	143681075	19	SPOC	120	7.02769995	1630.3592529296875	1.4889698580251025	0.0	9.033582141655858	-1.7740302074764769	2.8091499955628665	5.170702165508892	VC3	4.25	0	1	-999.0	-999.0	0	3.862879976146965	10.851409267853134	6.116812003606777	-2.74412514	-10.60022604	0.99481875
HD_34921	143681075	59	SPOC	120	7.02769995	2532.307373046875	1.3797412663051478	0.0	9.11416800576018	-2.0892388386136003	4.054870659091506	4.674927705744974	VC3	4.25	0	1	-999.0	-999.0	0	4.439240300015205	18.00054524118823	8.615838892375383	-4.00625595	-17.78473286	0.99558645
HD_34921	143681075	73	SPOC	120	7.02769995	4785.20703125	1.407836509026759	0.0	9.274623391066248	-2.068949034471959	3.176228600629228	5.107967328644818	VC3	4.25	0	1	-999.0	-999.0	0	4.1666560624214295	13.234252154448107	6.396606167645777	-3.12422553	-13.01757322	0.99561018
HD_34921	143681075	86	SPOC	120	7.02769995	3842.195556640625	1.4737070725671568	0.0	9.78972665734196	-1.8490168959262363	3.3348617209801974	5.481870520300546	VC3	4.25	0	1	-999.0	-999.0	0	4.307856137041415	14.366104530909038	7.769590728219148	-3.28839598	-14.16593679	0.99560452
HD_34921	143681075	19	TESS-SPOC	1800	7.02769995	3049.148681640625	1.4866641236079794	1.3485034683812943e-80	8.097434191475202	-1.6627747334550411	2.785853021857836	4.882812963298558	VC3	4.25	0	0	-999.0	-999.0	0	3.214621228176644	8.955462262644252	5.385854188459975	-2.65159143	-8.52386211	0.99357712
HD_34921	143681075	59	TESS-SPOC	200	7.02769995	4139.1728515625	1.379975155242697	0.0	9.246915689704638	-1.9216320993144784	3.597807646038536	4.599055746743209	VC3	4.25	0	1	-999.0	-999.0	0	4.6478599429614285	16.72210604050286	8.702033051211153	-3.56383902	-16.56422461	0.99432129
