Name TIC_ID Sector Author Exptime Magnitude Slope Slope2 Breakpoint
108 367069420 57 TESS-SPOC 200 11.45390034 -1.8912994938385923 -0.1583099862407626 2.3628920748122737
108 367069420 59 TESS-SPOC 200 11.45390034 -1.4356726473798684 -0.03216215121367515 2.3418705710307033
111 26465548 72 TESS-SPOC 200 11.40060043 -1.2958496489739617 -0.03617569076071049 1.7736108299493973
112 303768976 71 TESS-SPOC 200 11.37839985 -3.037679314729559 -0.0069983022144084715 1.5194240606233989
114 165664782 64 TESS-SPOC 200 11.28619957 -2.6806370639558943 -0.039875595722548354 1.7479254330972285
115 155999551 23 SPOC 120 11.2098999 -0.047236743304251094 0.08329358387262459 2.598926634036913
115 155999551 24 SPOC 120 11.2098999 -0.0375313892793205 -4.045616884154849 3.652106458394078
115 155999551 23 TESS-SPOC 1800 11.2098999 -0.14218321763389707 -0.7957569051867549 2.0907949329667903
115 155999551 24 TESS-SPOC 1800 11.2098999 -0.3290251489634142 -0.2174729513186706 1.8742648767939125
115 155999551 50 TESS-SPOC 600 11.2098999 -0.02199301447768246 -3.3484664099981494 2.939455470971924
115 155999551 51 TESS-SPOC 600 11.2098999 -0.22384903661379044 -0.12188510255600866 2.7219581022315227
120 415734103 60 TESS-SPOC 200 11.0546999 -1.6812513636576971 0.020238467843492106 1.9279421025642234
126 379506745 66 TESS-SPOC 200 10.66300011 -1.4477798894604494 -0.008854731691271081 1.8995056959971746
126 379506745 67 TESS-SPOC 200 10.66300011 -1.1849460681848123 -0.0619025872264428 2.0191842279011336
127 365207304 70 TESS-SPOC 200 10.66049957 -1.7801813450032575 -0.07435812151013789 2.2457025268732185
127 365207304 71 TESS-SPOC 200 10.66049957 -1.532189438764957 -0.0214459433078746 2.023745145010041
128 448741275 63 TESS-SPOC 200 10.65279961 -1.8016603301439105 0.01924421220237124 2.015151508424088
132 2351077 62 TESS-SPOC 200 10.52400017 -1.9525397254863281 -0.07367339787422265 2.1777170632814555
137 119668871 66 TESS-SPOC 200 10.34300041 -1.314051691612764 -0.06811792398302248 2.012849871641764
139 308083402 62 TESS-SPOC 200 10.30850029 -1.6011197527288474 -0.008057384106227777 1.7538836351771645
139 308083402 69 TESS-SPOC 200 10.30850029 -0.5078325352665258 -0.008365650124372761 2.621406772028828
139 308083402 65 TESS-SPOC 200 10.30850029 -2.0628743518229338 -0.047511875439760466 1.7312773886239474
139 308083402 64 TESS-SPOC 200 10.30850029 -1.3896111375063447 0.006785655307788555 2.067150893465825
139 308083402 63 TESS-SPOC 200 10.30850029 -2.245912377469723 -0.03423511567942672 1.8727777338428235
142 91913512 63 TESS-SPOC 200 10.18879986 -2.4248803374591357 -0.017034131857431155 1.872772332668535
142 91913512 64 TESS-SPOC 200 10.18879986 -2.897411625612629 -0.038317975057607465 1.7177618206015257
143 74646293 66 TESS-SPOC 200 10.11559963 -1.8065514498898518 -0.06690483930370902 2.2423597427097355
144 144914450 64 TESS-SPOC 200 10.10099983 -2.9351147324953017 -0.031182368826261776 2.010407966745536
148 177624958 65 TESS-SPOC 200 9.96510029 -2.3373222165307532 -0.029260576913657584 1.8835882600153935
149 387272356 60 TESS-SPOC 200 9.95170021 -1.7618925717891514 -0.19426487151415592 2.7270222842856593
149 387272356 58 TESS-SPOC 200 9.95170021 -1.9314397305271438 -0.3819519042314381 3.161341128792382
154 233045313 60 TESS-SPOC 200 9.83880043 -1.5948478032385902 -0.0048359587606674765 2.323108596339557
154 233045313 56 TESS-SPOC 200 9.83880043 -2.2989042959463846 -0.092459360385547 2.0530893793032474
154 233045313 59 TESS-SPOC 200 9.83880043 -2.262222058469416 -0.056889251197487126 2.015817653013702
155 36695189 70 SPOC 120 9.82139969 -1.735898469086506 -0.11390016125644815 2.650766643398112
155 36695189 70 TESS-SPOC 200 9.82139969 -1.8003498210108744 -0.1489332822210954 2.573332120843325
156 15735094 70 TESS-SPOC 200 9.78843021 -0.7941994094922085 0.0010737525062447344 2.252906984693531
156 15735094 71 TESS-SPOC 200 9.78843021 -0.7246604854728196 -0.021107436052217553 2.0212770080642892
158 72980626 61 TESS-SPOC 200 9.73649979 -1.9582335285560892 -0.14546808064942518 2.4379466369810414
160 311111531 66 TESS-SPOC 200 9.66409969 -1.5685643888153298 -0.020898907039017013 1.9324904000988168
162 31233320 67 SPOC 120 9.63300037 -2.095765756744887 -0.032537488482660984 2.0188494535026473
162 31233320 67 TESS-SPOC 200 9.63300037 -1.852473680733099 -0.09023302548488807 2.0197616475604483
165 4385592 60 TESS-SPOC 200 9.50819969 -1.8280313093636005 0.33000085842092347 2.9355314814853934
165 4385592 71 TESS-SPOC 200 9.50819969 -1.4761322822304381 -0.819120419355523 3.189793240140777
165 4385592 72 TESS-SPOC 200 9.50819969 -1.283459333304136 -0.08256260357934485 2.6800263542968312
167 5574643 63 TESS-SPOC 200 9.46249962 -2.928708377978141 -0.035120367582232886 1.7517940623732071
168 277595145 67 TESS-SPOC 200 9.42020035 -2.485311066079293 -0.06011891511885218 2.0198890807125838
169 142987946 63 TESS-SPOC 200 9.41250038 -1.698047765724782 0.3394926955204883 2.810917265805342
170 72406617 72 TESS-SPOC 200 9.38809967 -1.334778739373079 0.22971042319665508 2.409579462337626
171 25118602 65 TESS-SPOC 200 9.3743 -1.7408886152987142 -0.10040409438228763 2.362926407987855
171 25118602 66 TESS-SPOC 200 9.3743 -1.7113652081430202 -0.06351219513115819 2.4243380584104117
171 25118602 68 TESS-SPOC 200 9.3743 -1.7276059184958692 -0.03734641963732802 2.354219188925899
171 25118602 64 TESS-SPOC 200 9.3743 -1.8141688335217891 -0.013358628930329236 2.20337501406592
171 25118602 67 TESS-SPOC 200 9.3743 -1.7696916967733276 -0.23671808623257604 2.2466259010826697
171 25118602 62 TESS-SPOC 200 9.3743 -1.6194890421364292 0.062412460894085184 2.4379409366077147
171 25118602 61 TESS-SPOC 200 9.3743 -1.2082560407507308 0.08124747855567617 2.5758179005679853
171 25118602 63 TESS-SPOC 200 9.3743 -1.578641136664024 0.0005783308847685441 2.418818625945113
172 306983642 66 TESS-SPOC 200 9.3611002 -1.6500320001876583 -0.08487950128671705 2.1000194340720104
173 47381029 69 TESS-SPOC 200 9.33720016 -1.2746111201337662 -0.03033949227260462 2.185546978043072
176 464617913 66 TESS-SPOC 200 9.28880024 -3.021814074184738 -0.04425940833133072 1.898718706406641
176 464617913 67 TESS-SPOC 200 9.28880024 -2.2461037130680372 -0.057899054481044404 2.019183279820286
177 380542758 72 TESS-SPOC 200 9.28069973 -3.049988719754941 -0.04344877821211937 1.9306377940195778
178 142785775 60 TESS-SPOC 200 9.27180004 -1.7896240275974113 -0.13952292220268928 2.610439127703747
179 9042889 59 TESS-SPOC 200 9.26169968 -0.9018485805808958 -0.01701591626022218 1.898933006439693
