Name TIC_ID Sector Author Exptime Magnitude SlopeB Slope2B BreakpointB
0_V407_Cyg 357457104 55 TESS-SPOC 600 9.52099991 -2.05702687579097 -1.3668185161342636 2.0
0_CN_Cha 394916057 64 TESS-SPOC 200 7.02040005 -1.995028171484638 -0.7870274524279983 2.0
0_CN_Cha 394916057 66 TESS-SPOC 200 7.02040005 -2.1086843662333767 -1.109345706734958 2.0
0_694_Mon 403675153 87 SPOC 120 8.64610004 -2.7518863701648004 -1.1177219430855978 2.0
0_ZZCMi 453173127 87 SPOC 120 6.38019991 -2.1084586433525008 -1.3716718340292828 2.0
0_TCrB 462607643 24 SPOC 120 7.72919989 -0.9586893138630066 -1.4903868812539467 1.8525567368176419
0_TCrB 462607643 25 SPOC 120 7.72919989 -1.2413705618516362 -1.445876496994918 1.8525567368176419
0_TCrB 462607643 51 SPOC 20 7.72919989 -1.781499361620124 -1.38239546501903 1.6989700043360187
0_TCrB 462607643 51 SPOC 120 7.72919989 -1.258688133759102 -1.4115618339425222 2.0
0_TCrB 462607643 78 SPOC 20 7.72919989 -0.9713756031704952 -1.3704692598114803 2.0
0_TCrB 462607643 78 SPOC 120 7.72919989 -1.0931455679123152 -1.3571706326578432 2.0
0_TCrB 462607643 24 TESS-SPOC 1800 7.72919989 -1.1831112218020392 -0.9526183897471948 1.9017044912117613
0_TCrB 462607643 25 TESS-SPOC 1800 7.72919989 -1.7753416869579397 -0.9974088691896912 1.7481177587301382
0_TCrB 462607643 51 TESS-SPOC 600 7.72919989 -1.3401404488491255 -1.3606456565995777 2.0
0_V648_Car 463038319 36 SPOC 120 6.92519999 -1.7277074615009644 -1.5473823232475712 1.7235438815330784
0_V648_Car 463038319 37 SPOC 120 6.92519999 -0.6906832590317383 -1.550765645366877 2.0
0_V648_Car 463038319 36 TESS-SPOC 600 6.92519999 -1.7813178034315233 -1.5639121281072834 1.7296873508323434
0_V648_Car 463038319 37 TESS-SPOC 600 6.92519999 -0.7049665327598045 -1.6132245169013777 1.9815695921022052
0_V648_Car 463038319 63 TESS-SPOC 200 6.92519999 -1.4333883830636809 -1.228830763098316 1.8894175526132313
0_V648_Car 463038319 64 TESS-SPOC 200 6.92519999 -1.1457828061221016 -1.4266276135673202 1.9815695921022052
1_Z_And 26011110 57 TESS-SPOC 200 8.11200047 -3.6538594004838183 -0.866008464000639 1.8156959210220522
1_V417_CMa 63477133 87 SPOC 120 8.01249981 -1.706850458752649 -1.5209740989936549 1.7419742894308732
1_V417_CMa 63477133 88 SPOC 120 8.01249981 -1.6783075094685815 -1.430690740949583 2.0
1_NQGem 94748223 71 SPOC 20 6.22539997 -1.5033597537067218 -1.3917375319341045 1.9078479605110261
1_NQGem 94748223 72 SPOC 20 6.22539997 -2.1964351932619954 -1.4028600505521749 1.7235438815330784
1_NQGem 94748223 71 SPOC 120 6.22539997 -1.7299939396699762 -1.006367974311391 1.9385653070073507
1_NQGem 94748223 72 SPOC 120 6.22539997 -1.700653447671484 -1.2762906987513467 1.7112569429345486
1_NQGem 94748223 71 TESS-SPOC 200 6.22539997 -1.9192428346534633 -1.231521187136205 1.8525567368176419
1_NQGem 94748223 72 TESS-SPOC 200 6.22539997 -1.8669236852470064 -1.1132491552745634 1.9078479605110261
1_RX_Pup 182401518 35 SPOC 120 10.90139961 -2.2084399966260704 -0.1419235624834361 2.0
1_RX_Pup 182401518 88 SPOC 120 10.90139961 -2.5456548802721377 -0.472557228117167 2.0
1_RX_Pup 182401518 89 SPOC 120 10.90139961 -2.7843374655116393 -0.5321968256574655 2.0
1_RX_Pup 182401518 35 TESS-SPOC 600 10.90139961 -2.0204068795478833 -0.2413425228318606 2.0
1_Hen_3-461 303495210 37 SPOC 20 8.19069958 -1.480720123560491 -1.350939892040943 1.9017044912117613
1_Hen_3-461 303495210 36 SPOC 120 8.19069958 -1.0907373168070897 -1.2587740998674306 2.0
1_Hen_3-461 303495210 37 SPOC 120 8.19069958 -1.549656101840671 -1.2741422331492644 1.8464132675183769
1_Hen_3-461 303495210 63 SPOC 20 8.19069958 -2.1790602991414194 -1.7737759456268882 1.9385653070073507
1_Hen_3-461 303495210 63 SPOC 120 8.19069958 -1.812546334366191 -0.5191914733065962 2.0
1_Hen_3-461 303495210 36 TESS-SPOC 600 8.19069958 -1.175527769187006 -0.10214852975279928 1.9692826535036754
